customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_support_tickets,late_payments,satisfaction_score,churn
CUST-00161,Female,1,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,42.17,2912.49,2,0,4.2,No
CUST-00162,Female,1,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),47.62,1529.28,2,2,3.9,No
CUST-00163,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,41.09,2428.66,7,0,3.8,No
CUST-00164,Male,0,No,No,53,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.17,5846.39,3,0,4.7,No
CUST-00165,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.55,818.54,3,0,4.3,No
CUST-00166,Female,0,Yes,Yes,22,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,70.4,1448.87,0,0,5.0,No
CUST-00167,Male,0,No,Yes,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.79,659.22,4,4,3.2,Yes
CUST-00168,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.52,5151.5,5,6,3.4,Yes
CUST-00169,Male,0,Yes,Yes,23,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42.49,932.08,2,5,4.0,No
CUST-00170,Male,0,Yes,No,48,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),62.62,2982.82,1,0,5.0,No
CUST-00171,Male,1,Yes,No,9,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,56.46,511.14,2,2,4.4,No
CUST-00172,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,113.6,2906.88,2,1,5.0,No
CUST-00173,Female,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,44.58,3120.36,3,0,4.2,No
CUST-00174,Female,1,Yes,No,39,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,55.28,2098.42,0,1,5.0,No
CUST-00175,Female,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.4,1923.54,0,1,4.7,No
CUST-00176,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,74.28,1350.42,3,0,4.4,No
CUST-00177,Female,1,No,Yes,55,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),77.61,4452.04,2,1,5.0,Yes
CUST-00178,Male,0,No,Yes,71,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),62.0,4395.11,0,1,5.0,No
CUST-00179,Female,0,No,No,67,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,61.36,3898.31,1,0,4.4,No
CUST-00180,Female,0,Yes,Yes,32,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),88.09,2690.84,2,0,4.0,No
CUST-00181,Female,1,Yes,No,50,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.66,5743.22,2,2,4.2,No
CUST-00182,Male,0,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.41,2126.38,1,0,4.7,No
CUST-00183,Male,0,Yes,No,59,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,71.7,4468.33,1,0,4.7,No
CUST-00184,Female,0,No,No,71,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),88.82,6392.29,3,0,4.3,No
CUST-00185,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),89.28,247.41,3,0,4.0,No
CUST-00186,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,106.7,3854.43,3,1,4.4,No
CUST-00187,Male,0,No,Yes,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,46.08,2625.4,1,0,5.0,No
CUST-00188,Male,1,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,67.55,3573.5,5,1,4.1,No
CUST-00189,Male,0,No,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),28.51,364.7,0,1,4.6,No
CUST-00190,Male,0,No,Yes,42,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),68.94,2815.31,5,0,4.1,Yes
CUST-00191,Female,0,Yes,Yes,12,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.31,635.48,1,1,4.8,Yes
CUST-00192,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,78.91,542.44,3,3,4.6,Yes
CUST-00193,Female,0,No,No,9,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,61.82,559.6,0,2,4.1,No
CUST-00194,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,91.6,6268.71,7,4,2.6,Yes
CUST-00195,Female,0,No,No,20,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),35.86,751.41,4,1,4.8,No
CUST-00196,Male,0,Yes,No,33,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,65.14,2113.89,0,0,5.0,No
CUST-00197,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.06,591.88,1,4,3.7,No
CUST-00198,Male,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,39.94,2494.38,1,0,5.0,No
CUST-00199,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,92.52,6045.19,3,0,4.7,No
CUST-00200,Female,1,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,111.25,5280.58,6,5,3.0,Yes
CUST-00201,Male,0,Yes,Yes,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,1017.87,0,1,4.8,No
CUST-00202,Female,1,No,No,8,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,46.02,396.46,2,1,4.8,No
CUST-00203,Male,1,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),98.5,7327.61,6,0,5.0,No
CUST-00204,Female,0,Yes,No,31,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),77.98,2402.4,2,1,5.0,No
CUST-00205,Male,1,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.69,760.18,1,1,5.0,Yes
CUST-00206,Male,0,No,No,15,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,47.34,752.86,0,1,5.0,No
CUST-00207,Female,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.04,1691.65,3,1,3.8,No
CUST-00208,Female,0,Yes,No,13,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),66.1,833.51,3,1,4.6,Yes
CUST-00209,Male,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,117.07,6696.95,4,0,4.1,No
CUST-00210,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.59,1745.72,1,0,3.9,Yes
CUST-00211,Male,0,No,No,56,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,36.99,2055.01,5,0,4.9,No
CUST-00212,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,49.33,151.96,1,2,4.1,No
CUST-00213,Female,0,Yes,No,54,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),72.78,3864.66,1,1,3.8,No
CUST-00214,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),89.81,6766.37,5,0,4.0,No
CUST-00215,Female,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.09,,2,1,3.7,No
CUST-00216,Male,0,No,No,33,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),39.8,1390.96,3,0,5.0,No
CUST-00217,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),106.74,980.01,0,0,5.0,No
CUST-00218,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),98.69,3730.67,3,3,3.8,No
CUST-00219,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,91.97,4462.62,0,0,5.0,No
CUST-00220,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,97.06,2010.3,4,0,4.3,Yes
CUST-00221,Male,0,No,Yes,54,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),89.29,4836.7,5,0,4.3,No
CUST-00222,Male,0,Yes,No,7,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,63.18,459.95,3,0,4.3,No
CUST-00223,Female,0,Yes,No,49,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,78.2,3781.38,3,1,4.3,No
CUST-00224,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.48,833.65,2,1,3.8,No
CUST-00225,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,80.15,1439.88,3,1,4.0,No
CUST-00226,Male,0,No,No,25,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,75.28,1975.73,1,0,5.0,No
CUST-00227,Female,0,No,No,18,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,83.19,1485.29,1,0,5.0,No
CUST-00228,Female,0,No,No,45,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,108.77,4795.0,3,6,3.3,Yes
CUST-00229,Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),81.06,3714.75,5,1,4.2,Yes
CUST-00230,Male,0,Yes,No,41,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,40.29,1612.04,3,1,4.4,No
CUST-00231,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),29.95,399.32,1,0,4.0,No
CUST-00232,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,34.44,535.02,0,0,4.8,No
CUST-00233,Male,0,No,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,30.53,1798.99,0,1,4.4,No
CUST-00234,Female,0,No,No,34,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.88,3031.02,2,0,4.7,Yes
CUST-00235,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,105.38,3633.39,4,3,3.7,No
CUST-00236,Female,0,Yes,No,23,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,36.6,866.3,1,0,4.0,No
CUST-00237,Female,1,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),82.43,5401.81,3,0,4.3,No
CUST-00238,Male,0,No,No,18,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,69.55,1180.25,2,1,3.5,No
CUST-00239,Male,0,No,No,56,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.12,,1,1,4.6,Yes
CUST-00240,Female,0,No,Yes,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),96.56,5253.76,5,1,3.8,Yes
CUST-00241,Male,1,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),107.25,2067.04,3,1,3.9,No
CUST-00242,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,75.87,72.15,1,0,4.9,No
CUST-00243,Male,1,Yes,Yes,18,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,88.97,1608.15,1,1,4.2,Yes
CUST-00244,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,39.35,813.05,1,1,4.4,No
CUST-00245,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.82,4446.76,2,2,3.3,Yes
CUST-00246,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),105.16,3852.77,3,0,5.0,No
CUST-00247,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.35,823.96,2,1,4.8,No
CUST-00248,Male,0,Yes,Yes,35,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),84.36,3180.41,0,1,4.7,No
CUST-00249,Female,1,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),27.99,1905.73,3,0,4.7,No
CUST-00250,Male,0,No,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,1191.18,3,0,5.0,No
CUST-00251,Male,1,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.67,83.55,0,3,4.5,No
CUST-00252,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,98.19,6464.59,1,0,3.9,No
CUST-00253,Male,0,No,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,45.74,1154.16,1,2,5.0,No
CUST-00254,Male,0,No,Yes,55,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,43.99,2232.38,4,0,4.0,No
CUST-00255,Female,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),33.47,2395.33,3,0,4.3,No
CUST-00256,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),60.82,2380.99,3,1,4.5,No
CUST-00257,Female,0,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,53.96,2278.86,1,1,4.1,No
CUST-00258,Male,0,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),33.31,966.31,0,0,5.0,No
CUST-00259,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,105.71,645.1,5,3,3.6,Yes
CUST-00260,Female,0,Yes,Yes,3,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,49.28,156.78,3,2,4.1,Yes
CUST-00261,Female,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),94.13,2380.34,1,0,4.8,No
CUST-00262,Male,0,Yes,No,60,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),41.87,2479.22,0,2,4.8,No
CUST-00263,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),73.86,1719.84,4,0,5.0,No
CUST-00264,Female,0,No,Yes,32,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),67.43,2286.63,0,0,4.4,No
CUST-00265,Female,0,Yes,Yes,39,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.51,2612.92,5,2,3.8,No
CUST-00266,Female,0,No,Yes,24,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),63.93,1500.46,1,0,4.4,No
CUST-00267,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,90.08,3071.12,3,0,4.4,No
CUST-00268,Male,0,No,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,106.29,4583.46,1,1,4.7,No
CUST-00269,Female,1,No,Yes,62,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,47.53,3151.23,2,0,4.5,No
CUST-00270,Female,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),36.29,2052.24,1,0,5.0,No
CUST-00271,Male,1,Yes,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,1018.55,2,1,5.0,No
CUST-00272,Male,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,110.6,4477.22,2,0,3.9,No
CUST-00273,Male,0,No,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.6,1680.36,3,1,4.3,No
CUST-00274,Female,0,No,No,11,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,51.95,578.62,0,3,4.1,No
CUST-00275,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,73.62,791.11,1,2,4.2,No
CUST-00276,Male,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.72,2150.05,1,3,4.7,No
CUST-00277,Male,0,No,Yes,44,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,82.31,3797.19,2,6,3.0,Yes
CUST-00278,Female,0,Yes,No,9,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,64.91,620.32,0,2,4.8,No
CUST-00279,Male,0,Yes,No,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.05,915.0,0,2,4.6,No
CUST-00280,Male,0,No,No,70,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,48.29,3129.56,1,1,4.9,No
CUST-00281,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),57.59,116.11,1,1,5.0,No
CUST-00282,Male,0,No,Yes,32,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),91.59,3134.61,2,0,5.0,No
CUST-00283,Female,0,Yes,No,61,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,70.95,4213.88,0,0,5.0,No
CUST-00284,Male,0,Yes,No,69,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,50.28,3539.31,1,0,5.0,No
CUST-00285,Male,0,No,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),100.19,2553.12,1,2,3.8,Yes
CUST-00286,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),118.56,8206.31,2,1,4.2,No
CUST-00287,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,92.84,4885.51,5,1,4.1,No
CUST-00288,Female,0,No,Yes,30,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,109.15,3308.35,7,0,3.2,Yes
CUST-00289,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.48,4692.09,0,0,4.6,No
CUST-00290,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),74.72,,1,1,4.8,No
CUST-00291,Female,0,Yes,No,20,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,72.1,1386.71,0,1,5.0,No
CUST-00292,Male,0,No,Yes,7,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,41.93,311.0,0,8,3.7,Yes
CUST-00293,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.58,1731.71,4,2,3.8,No
CUST-00294,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),104.0,627.63,4,3,4.1,No
CUST-00295,Female,0,Yes,No,57,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,68.74,4205.61,0,4,3.7,No
CUST-00296,Female,1,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.99,792.9,1,0,5.0,No
CUST-00297,Female,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,73.15,3993.21,2,0,4.8,Yes
CUST-00298,Male,0,No,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),105.74,4408.19,4,0,3.2,No
CUST-00299,Male,0,No,Yes,3,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),47.51,134.14,2,0,3.6,No
CUST-00300,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),82.21,78.06,2,1,4.3,No
CUST-00301,Male,1,No,Yes,46,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,46.6,2259.76,1,0,4.8,No
CUST-00302,Female,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),99.35,3838.06,1,0,4.2,No
CUST-00303,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),103.98,448.81,1,1,4.8,No
CUST-00304,Female,1,No,Yes,71,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),66.55,4473.71,2,0,5.0,No
CUST-00305,Female,0,Yes,Yes,18,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),47.57,864.81,2,0,4.6,No
CUST-00306,Male,0,Yes,No,62,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.47,4335.67,3,2,4.3,No
